OPID,HHPers,HHSam,WoGem,Sted,Prov,Geslacht,KLeeft,KMotiefV,AfstV,KAfstV,Hvm,KHvm,FactorP,FactorV,year
301829770980,3,3,1655,4,11,2,8,6,160,9,1,2,284,103699,2022
301829770980,3,3,1655,4,11,2,8,6,160,9,1,1,284,103699,2022
301829775980,1,1,1655,4,11,2,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,268,97916,2022
301832981980,4,3,796,2,11,1,3,5,31,4,8,5,263,96124,2022
301832981980,4,3,796,2,11,1,3,5,31,4,8,5,263,96124,2022
301832981980,4,3,796,2,11,1,3,4,5,2,9,6,263,96124,2022
301832981980,4,3,796,2,11,1,3,4,5,2,9,6,263,96124,2022
301843885980,4,3,828,3,11,2,4,5,19,3,8,5,283,103167,2022
301843885980,4,3,828,3,11,2,4,5,19,3,8,5,283,103167,2022
301843885980,4,3,828,3,11,2,4,8,50,6,8,5,283,103167,2022
301843886980,2,2,828,3,11,2,7,1,186,9,1,1,291,106105,2022
301843886980,2,2,828,3,11,2,7,1,186,9,1,1,291,106105,2022
301843886980,2,2,828,3,11,2,7,7,224,10,1,1,291,106105,2022
301843886980,2,2,828,3,11,2,7,7,224,10,1,1,291,106105,2022
301844889880,3,3,772,1,11,2,7,7,31,4,8,5,213,77658,2022
301844889880,3,3,772,1,11,2,7,7,31,4,8,5,213,77658,2022
301844889880,3,3,772,1,11,2,7,7,25,4,8,5,213,77658,2022
301844889880,3,3,772,1,11,2,7,7,25,4,7,5,213,77658,2022
301850981980,4,3,1724,4,11,2,2,6,1,1,9,6,567,206887,2022
301850981980,4,3,1724,4,11,2,2,6,1,1,9,6,567,206887,2022
301850981980,4,3,1724,4,11,2,2,7,25,4,8,5,567,206887,2022
301850981980,4,3,1724,4,11,2,2,7,25,4,8,5,567,206887,2022
301852981980,4,3,772,1,11,1,3,5,40,5,8,5,211,77072,2022
301852981980,4,3,772,1,11,1,3,5,40,5,8,5,211,77072,2022
301852981980,4,3,772,1,11,1,3,6,30,4,8,5,211,77072,2022
301852981980,4,3,772,1,11,1,3,6,30,4,8,5,211,77072,2022
301853870980,2,2,828,3,11,1,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,407,148632,2022
301853879880,4,3,828,3,11,1,10,9,37,5,8,5,313,114215,2022
301853879880,4,3,828,3,11,1,10,1,24,3,8,5,313,114215,2022
301853879880,4,3,828,3,11,1,10,1,53,6,8,5,313,114215,2022
301853879880,4,3,828,3,11,1,10,7,30,4,8,5,313,114215,2022
301853879880,4,3,828,3,11,1,10,7,30,4,8,5,313,114215,2022
301853879880,4,3,828,3,11,1,10,8,10,3,9,6,313,114215,2022
301853884980,2,2,826,2,11,1,15,1,30,4,7,5,245,89553,2022
301853884980,2,2,826,2,11,1,15,1,30,4,7,5,245,89553,2022
301853886980,5,3,826,2,11,1,6,7,610,13,10,7,561,204637,2022
301853886980,5,3,826,2,11,1,6,7,610,13,10,7,561,204637,2022
301853889880,3,3,826,2,11,1,13,1,450,12,1,1,397,144752,2022
301853889880,3,3,826,2,11,1,13,1,450,12,1,1,397,144752,2022
301854879880,3,3,796,2,11,2,8,1,25,4,8,5,314,114755,2022
301854879880,3,3,796,2,11,2,8,1,25,4,8,5,314,114755,2022
301854879880,3,3,796,2,11,2,8,1,30,4,8,5,314,114755,2022
301854879880,3,3,796,2,11,2,8,1,30,4,8,5,314,114755,2022
301854880980,1,1,772,1,11,1,7,5,1250,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1250,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1250,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1250,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1250,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1210,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1210,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1210,15,2,3,228,83313,2022
301854880980,1,1,772,1,11,1,7,5,1210,15,2,3,228,83313,2022
301854882980,2,2,772,1,11,2,14,1,60,6,1,1,399,145540,2022
301854882980,2,2,772,1,11,2,14,1,60,6,1,1,399,145540,2022
301854882980,2,2,772,1,11,2,14,8,45,5,9,6,399,145540,2022
301854886980,2,2,772,1,11,1,14,1,30,4,7,5,338,123463,2022
301854886980,2,2,772,1,11,1,14,1,30,4,7,5,338,123463,2022
301854886980,2,2,772,1,11,1,14,8,15,3,9,6,338,123463,2022
301854887880,3,3,772,1,11,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,276,100680,2022
301854887980,2,2,772,1,11,2,6,5,19,3,8,5,344,125423,2022
301854887980,2,2,772,1,11,2,6,5,19,3,8,5,344,125423,2022
301854887980,2,2,772,1,11,2,6,4,22,3,8,5,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,423,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,423,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,423,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,423,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,423,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,5,2,9,6,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,440,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,440,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,440,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,440,12,2,3,344,125423,2022
301854887980,2,2,772,1,11,2,6,7,440,12,2,3,344,125423,2022
301857770980,1,1,1723,5,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,447,163165,2022
301862971980,1,1,796,2,11,2,7,7,35,4,8,5,186,67995,2022
301862971980,1,1,796,2,11,2,7,4,20,3,8,5,186,67995,2022
301862971980,1,1,796,2,11,2,7,4,30,4,8,5,186,67995,2022
301864778880,5,3,1948,3,11,1,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,260,95026,2022
301864883980,4,3,766,3,11,1,2,6,40,5,1,2,798,291196,2022
301864883980,4,3,766,3,11,1,2,6,1,1,9,6,798,291196,2022
301864883980,4,3,766,3,11,1,2,6,1,1,9,6,798,291196,2022
301864883980,4,3,766,3,11,1,2,7,100,8,1,2,798,291196,2022
301864883980,4,3,766,3,11,1,2,7,100,8,1,2,798,291196,2022
301865874980,1,1,772,1,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,463,169078,2022
301872775980,3,3,1982,4,11,1,7,1,180,9,1,1,527,192420,2022
301872775980,3,3,1982,4,11,1,7,1,180,9,1,1,527,192420,2022
301872779880,6,7,1982,4,11,1,8,9,16,3,8,5,279,101791,2022
301872779880,6,7,1982,4,11,1,8,9,16,3,8,5,279,101791,2022
301872779880,6,7,1982,4,11,1,8,9,70,6,1,1,279,101791,2022
301872779880,6,7,1982,4,11,1,8,9,70,6,1,1,279,101791,2022
301872779880,6,7,1982,4,11,1,8,7,10,3,8,5,279,101791,2022
301872779880,6,7,1982,4,11,1,8,7,10,3,8,5,279,101791,2022
301872880980,2,2,866,4,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,197,72036,2022
301881981980,4,3,861,2,11,1,10,7,84,7,3,4,130,47585,2022
301881981980,4,3,861,2,11,1,10,7,84,7,3,4,130,47585,2022
301881981980,4,3,861,2,11,1,10,7,84,7,3,4,130,47585,2022
301881981980,4,3,861,2,11,1,10,7,80,7,9,6,130,47585,2022
301882872980,3,3,855,1,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,451,164556,2022
301882878880,4,3,855,1,11,2,11,8,25,4,9,6,327,119391,2022
301882878880,4,3,855,1,11,2,11,4,14,3,8,5,327,119391,2022
301882878880,4,3,855,1,11,2,11,4,14,3,8,5,327,119391,2022
301882878880,4,3,855,1,11,2,11,8,45,5,9,6,327,119391,2022
301882878880,4,3,855,1,11,2,11,8,5,2,9,6,327,119391,2022
301882888880,1,1,861,2,11,2,15,8,15,3,9,6,221,80674,2022
301882888880,1,1,861,2,11,2,15,8,15,3,9,6,221,80674,2022
301882888880,1,1,861,2,11,2,15,6,1,1,9,6,221,80674,2022
301882888880,1,1,861,2,11,2,15,6,1,1,9,6,221,80674,2022
301882888880,1,1,861,2,11,2,15,8,8,2,9,6,221,80674,2022
301882888880,1,1,861,2,11,2,15,8,8,2,9,6,221,80674,2022
301883876980,2,2,824,4,11,1,17,8,40,5,9,6,252,91968,2022
301884889880,2,2,758,2,11,2,16,3,6,2,8,5,242,88306,2022
301884889880,2,2,758,2,11,2,16,3,6,2,8,5,242,88306,2022
301884889880,2,2,758,2,11,2,16,4,50,6,8,5,242,88306,2022
301884889880,2,2,758,2,11,2,16,4,50,6,8,5,242,88306,2022
301885874980,2,2,770,4,11,1,18,4,2,1,9,6,136,49757,2022
301885874980,2,2,770,4,11,1,18,7,1,1,9,6,136,49757,2022
301885874980,2,2,770,4,11,1,18,7,3,1,9,6,136,49757,2022
301885877880,3,3,770,4,11,1,8,1,50,6,1,1,277,101005,2022
301885877880,3,3,770,4,11,1,8,1,50,6,1,1,277,101005,2022
301885878880,4,3,770,4,11,2,9,9,10,3,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,9,20,3,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,1,150,9,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,9,150,9,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,9,20,3,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,9,10,3,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,7,80,7,1,1,282,103088,2022
301885878880,4,3,770,4,11,2,9,7,80,7,1,1,282,103088,2022
301886879880,3,3,748,2,11,2,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,422,153951,2022
301887871980,5,3,1959,4,11,1,10,6,8,2,9,6,201,73350,2022
301887871980,5,3,1959,4,11,1,10,6,8,2,9,6,201,73350,2022
301890888880,2,2,1655,4,11,1,16,4,30,4,7,5,289,105370,2022
301890888880,2,2,1655,4,11,1,16,4,30,4,7,5,289,105370,2022
301890981980,2,2,1659,4,11,2,15,1,22,3,7,5,225,82170,2022
301890981980,2,2,1659,4,11,2,15,1,22,3,7,5,225,82170,2022
301890981980,2,2,1659,4,11,2,15,1,22,3,7,5,225,82170,2022
301890981980,2,2,1659,4,11,2,15,1,22,3,7,5,225,82170,2022
301890981980,2,2,1659,4,11,2,15,7,85,7,7,5,225,82170,2022
301890981980,2,2,1659,4,11,2,15,7,85,7,7,5,225,82170,2022
301891878880,4,3,879,4,11,1,9,9,8,2,8,5,355,129535,2022
301891878880,4,3,879,4,11,1,9,9,7,2,8,5,355,129535,2022
301893888980,3,3,796,2,11,2,10,9,66,6,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,1,55,6,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,4,39,5,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,4,39,5,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,9,71,6,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,9,71,6,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,9,47,5,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,4,29,4,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,4,28,4,1,1,302,110373,2022
301893888980,3,3,796,2,11,2,10,7,12,3,8,5,302,110373,2022
301893888980,3,3,796,2,11,2,10,7,13,3,8,5,302,110373,2022
301894884980,2,2,758,2,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,289,105537,2022
301894887980,3,3,758,2,11,2,13,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,332,121231,2022
301902971980,3,3,855,1,11,2,11,5,1110,15,1,1,177,64624,2022
301903870980,2,2,855,1,11,1,17,7,20,3,7,5,87,31626,2022
301903870980,2,2,855,1,11,1,17,7,20,3,7,5,87,31626,2022
301903887880,5,3,855,1,11,2,9,4,11,3,1,1,560,204218,2022
301903887880,5,3,855,1,11,2,9,4,11,3,1,1,560,204218,2022
301905882980,1,1,753,3,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,698,254713,2022
301905884980,5,3,753,3,11,2,2,8,960,14,1,2,493,179804,2022
301905884980,5,3,753,3,11,2,2,6,15,3,9,6,493,179804,2022
301905884980,5,3,753,3,11,2,2,7,20,3,9,6,493,179804,2022
301905884980,5,3,753,3,11,2,2,7,40,5,9,6,493,179804,2022
301913882980,4,3,855,1,11,1,5,1,33,4,8,5,329,120048,2022
301913882980,4,3,855,1,11,1,5,1,33,4,8,5,329,120048,2022
301913883980,2,2,855,1,11,2,7,7,580,13,1,2,243,88708,2022
301913883980,2,2,855,1,11,2,7,7,580,13,1,2,243,88708,2022
301913888880,4,3,855,1,11,1,5,1,71,6,7,5,418,152441,2022
301913888880,4,3,855,1,11,1,5,7,5,2,9,6,418,152441,2022
301913888880,4,3,855,1,11,1,5,7,66,6,7,5,418,152441,2022
301915872980,1,1,777,2,11,2,17,8,15,3,9,6,173,63248,2022
301915872980,1,1,777,2,11,2,17,8,80,7,7,5,173,63248,2022
301915873980,2,2,777,2,11,1,18,3,210,10,7,5,306,111611,2022
301915873980,2,2,777,2,11,1,18,3,200,10,7,5,306,111611,2022
301915876980,1,1,777,2,11,2,16,3,22,3,9,6,456,166392,2022
301915876980,1,1,777,2,11,2,16,3,22,3,9,6,456,166392,2022
301915876980,1,1,777,2,11,2,16,4,11,3,9,6,456,166392,2022
301915876980,1,1,777,2,11,2,16,4,11,3,9,6,456,166392,2022
301915880980,4,3,744,5,11,2,7,9,65,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,4,5,2,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,4,59,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,9,65,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,9,65,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,1,62,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,1,62,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,1,62,6,1,1,329,120155,2022
301915880980,4,3,744,5,11,2,7,1,62,6,1,1,329,120155,2022
301915883980,2,2,744,5,11,2,6,7,150,9,1,1,441,160852,2022
301915883980,2,2,744,5,11,2,6,7,150,9,1,1,441,160852,2022
301915883980,2,2,744,5,11,2,6,7,290,10,1,2,441,160852,2022
301915883980,2,2,744,5,11,2,6,7,290,10,1,1,441,160852,2022
301915888980,4,3,744,5,11,2,10,7,50,6,1,1,314,114706,2022
301915888980,4,3,744,5,11,2,10,7,5,2,1,1,314,114706,2022
301915888980,4,3,744,5,11,2,10,4,5,2,9,6,314,114706,2022
301915888980,4,3,744,5,11,2,10,4,5,2,9,6,314,114706,2022
301918871980,4,3,1948,3,11,1,10,1,60,6,7,5,271,98753,2022
301918871980,4,3,1948,3,11,1,10,1,60,6,7,5,271,98753,2022
301920882980,2,2,1709,4,11,1,16,6,550,13,1,1,742,270664,2022
301923888880,4,3,848,4,11,1,13,9,160,9,1,1,277,101248,2022
301923888880,4,3,848,4,11,1,13,7,66,6,1,1,277,101248,2022
301923888880,4,3,848,4,11,1,13,7,94,7,1,2,277,101248,2022
301924883980,2,2,777,2,11,2,7,9,20,3,1,1,396,144625,2022
301924883980,2,2,777,2,11,2,7,4,70,6,1,1,396,144625,2022
301924883980,2,2,777,2,11,2,7,4,80,7,1,1,396,144625,2022
301924883980,2,2,777,2,11,2,7,4,80,7,1,1,396,144625,2022
301924883980,2,2,777,2,11,2,7,6,1650,15,1,2,396,144625,2022
301924883980,2,2,777,2,11,2,7,8,10,3,9,6,396,144625,2022
301924883980,2,2,777,2,11,2,7,7,20,3,1,2,396,144625,2022
301924883980,2,2,777,2,11,2,7,6,20,3,1,2,396,144625,2022
301924888980,3,3,777,2,11,2,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,379,138238,2022
301924987890,3,3,757,3,11,2,14,1,1,1,9,6,303,110450,2022
301924987890,3,3,757,3,11,2,14,1,1,1,9,6,303,110450,2022
301924987890,3,3,757,3,11,2,14,1,9,2,8,5,303,110450,2022
301924987890,3,3,757,3,11,2,14,1,9,2,8,5,303,110450,2022
301930981980,2,2,1771,3,11,2,16,4,70,6,1,2,290,105701,2022
301930981980,2,2,1771,3,11,2,16,4,70,6,1,2,290,105701,2022
301930981980,2,2,1771,3,11,2,16,8,180,9,7,5,290,105701,2022
301932878880,1,1,861,2,11,2,18,8,10,3,9,6,443,161701,2022
301933889880,2,2,840,4,11,1,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,428,156250,2022
301936872980,1,1,758,2,11,2,12,4,20,3,1,1,203,74240,2022
301936872980,1,1,758,2,11,2,12,4,80,7,1,1,203,74240,2022
301936872980,1,1,758,2,11,2,12,4,5,2,1,1,203,74240,2022
301936872980,1,1,758,2,11,2,12,4,70,6,1,1,203,74240,2022
301936878980,2,2,758,2,11,1,17,4,2,1,9,6,177,64463,2022
301936878980,2,2,758,2,11,1,17,4,2,1,9,6,177,64463,2022
301936878980,2,2,758,2,11,1,17,8,280,10,7,5,177,64463,2022
301941977890,1,1,858,3,11,1,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,279,101674,2022
301942870980,4,3,858,3,11,2,9,4,8,2,1,1,258,94156,2022
301942870980,4,3,858,3,11,2,9,4,30,4,1,1,258,94156,2022
301942870980,4,3,858,3,11,2,9,4,35,4,1,1,258,94156,2022
301942870980,4,3,858,3,11,2,9,6,33,4,1,1,258,94156,2022
301942870980,4,3,858,3,11,2,9,6,33,4,1,1,258,94156,2022
301942877980,4,3,858,3,11,1,5,7,15,3,8,5,331,120653,2022
301942877980,4,3,858,3,11,1,5,7,15,3,8,5,331,120653,2022
301942877980,4,3,858,3,11,1,5,7,12,3,9,6,331,120653,2022
301942878880,2,2,858,3,11,2,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,163,59363,2022
301943880980,2,2,828,3,11,1,14,4,4,1,9,6,284,103559,2022
301943880980,2,2,828,3,11,1,14,4,3,1,9,6,284,103559,2022
301943880980,2,2,828,3,11,1,14,8,150,9,7,5,284,103559,2022
301943882980,2,2,828,3,11,2,14,7,60,6,9,6,311,113525,2022
301943885980,4,3,828,3,11,2,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,372,135849,2022
301943888880,3,3,828,3,11,2,13,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,460,167983,2022
301943889880,2,2,828,3,11,2,13,6,30,4,7,5,339,123690,2022
301943889880,2,2,828,3,11,2,13,6,30,4,7,5,339,123690,2022
301943889880,2,2,828,3,11,2,13,8,250,10,7,5,339,123690,2022
301943987890,2,2,855,1,11,1,15,8,250,10,7,5,249,90901,2022
301943987890,2,2,855,1,11,1,15,4,50,6,7,5,249,90901,2022
301943987890,2,2,855,1,11,1,15,4,50,6,7,5,249,90901,2022
301944880980,3,5,772,1,11,1,10,8,150,9,9,6,913,333138,2022
301944880980,3,5,772,1,11,1,10,4,250,10,3,4,913,333138,2022
301952981980,2,2,772,1,11,2,8,8,2000,15,16,7,249,90882,2022
301953872980,3,3,828,3,11,2,5,4,7,2,9,6,481,175472,2022
301953872980,3,3,828,3,11,2,5,4,7,2,9,6,481,175472,2022
301953872980,3,3,828,3,11,2,5,6,13,3,1,2,481,175472,2022
301953872980,3,3,828,3,11,2,5,6,13,3,1,2,481,175472,2022
301953883980,2,2,826,2,11,1,12,1,250,10,1,1,281,102405,2022
301953883980,2,2,826,2,11,1,12,1,250,10,1,1,281,102405,2022
301953883980,2,2,826,2,11,1,12,8,50,6,9,6,281,102405,2022
301953886980,1,1,826,2,11,1,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,297,108237,2022
301953887980,2,6,826,2,11,1,2,7,40,5,8,5,448,163668,2022
301953887980,2,6,826,2,11,1,2,7,40,5,8,5,448,163668,2022
301953888980,2,2,826,2,11,2,17,3,30,4,8,5,141,51513,2022
301953888980,2,2,826,2,11,2,17,3,30,4,8,5,141,51513,2022
301953888980,2,2,826,2,11,2,17,4,20,3,8,5,141,51513,2022
301953888980,2,2,826,2,11,2,17,4,20,3,8,5,141,51513,2022
301954887980,4,3,772,1,11,2,9,9,7,2,9,6,323,117937,2022
301954887980,4,3,772,1,11,2,9,9,7,2,9,6,323,117937,2022
301954887980,4,3,772,1,11,2,9,5,16,3,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,5,16,3,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,9,51,6,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,9,58,6,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,9,7,2,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,4,15,3,1,1,323,117937,2022
301954887980,4,3,772,1,11,2,9,4,15,3,1,1,323,117937,2022
301955870980,1,1,772,1,11,2,6,1,20,3,8,5,202,73885,2022
301955870980,1,1,772,1,11,2,6,1,20,3,8,5,202,73885,2022
301955870980,1,1,772,1,11,2,6,7,20,3,8,5,202,73885,2022
301955870980,1,1,772,1,11,2,6,7,20,3,8,5,202,73885,2022
301955989880,3,3,772,1,11,2,10,4,11,3,1,2,358,130780,2022
301955989880,3,3,772,1,11,2,10,4,11,3,1,2,358,130780,2022
301955989880,3,3,772,1,11,2,10,9,23,3,9,6,358,130780,2022
301955989880,3,3,772,1,11,2,10,9,23,3,9,6,358,130780,2022
301962882980,2,2,873,4,11,1,15,4,20,3,1,1,199,72457,2022
301962882980,2,2,873,4,11,1,15,4,20,3,1,1,199,72457,2022
301963880980,3,3,820,3,11,1,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,305,111428,2022
301963884980,2,2,820,3,11,1,13,6,2,1,9,6,308,112441,2022
301963884980,2,2,820,3,11,1,13,6,2,1,9,6,308,112441,2022
301963888880,2,2,820,3,11,1,11,8,22,3,9,6,214,77974,2022
301963888880,2,2,820,3,11,1,11,4,35,4,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,4,35,4,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,8,48,5,9,6,214,77974,2022
301963888880,2,2,820,3,11,1,11,7,20,3,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,7,35,4,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,8,42,5,9,6,214,77974,2022
301963888880,2,2,820,3,11,1,11,6,35,4,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,6,35,4,1,1,214,77974,2022
301963888880,2,2,820,3,11,1,11,8,5,2,9,6,214,77974,2022
301963888980,2,2,820,3,11,2,14,1,75,7,7,5,319,116495,2022
301963888980,2,2,820,3,11,2,14,1,75,7,7,5,319,116495,2022
301963888980,2,2,820,3,11,2,14,5,5,2,7,5,319,116495,2022
301963888980,2,2,820,3,11,2,14,5,5,2,7,5,319,116495,2022
301969788880,2,2,1771,3,11,1,18,7,15,3,8,5,209,76459,2022
301969788880,2,2,1771,3,11,1,18,8,50,6,8,5,209,76459,2022
301969788880,2,2,1771,3,11,1,18,7,15,3,8,5,209,76459,2022
301969788880,2,2,1771,3,11,1,18,7,15,3,8,5,209,76459,2022
301969789880,4,3,1771,3,11,1,12,1,150,9,1,1,462,168675,2022
301969789880,4,3,1771,3,11,1,12,1,150,9,1,1,462,168675,2022
301969789880,4,3,1771,3,11,1,12,4,3,1,9,6,462,168675,2022
301969789880,4,3,1771,3,11,1,12,4,3,1,9,6,462,168675,2022
301972971980,2,2,796,2,11,2,9,4,8,2,7,5,297,108414,2022
301972971980,2,2,796,2,11,2,9,4,8,2,7,5,297,108414,2022
301972971980,2,2,796,2,11,2,9,8,4,1,9,6,297,108414,2022
301973884980,2,2,797,3,11,2,14,8,150,9,7,5,327,119177,2022
301973884980,2,2,797,3,11,2,14,6,1800,15,1,2,327,119177,2022
301973887880,2,2,797,3,11,2,14,7,40,5,1,1,330,120558,2022
301973887880,2,2,797,3,11,2,14,7,40,5,1,1,330,120558,2022
301973887880,2,2,797,3,11,2,14,2,120,8,1,1,330,120558,2022
301973887880,2,2,797,3,11,2,14,2,120,8,1,1,330,120558,2022
301974870980,2,2,794,2,11,2,11,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,469,171171,2022
301975870980,4,3,772,1,11,1,12,1,350,11,1,1,233,84932,2022
301975870980,4,3,772,1,11,1,12,1,350,11,1,1,233,84932,2022
301975876980,1,1,772,1,11,2,15,6,480,12,1,1,353,128748,2022
301975876980,1,1,772,1,11,2,15,6,480,12,1,2,353,128748,2022
301980882980,2,2,1667,4,11,2,16,4,5,2,9,6,296,107937,2022
301980882980,2,2,1667,4,11,2,16,4,5,2,9,6,296,107937,2022
301980887980,2,2,1667,4,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,386,140948,2022
301983987890,2,2,796,2,11,1,8,8,30,4,9,6,238,86922,2022
301984877880,5,3,794,2,11,2,10,9,9,2,9,6,382,139358,2022
301984877880,5,3,794,2,11,2,10,9,9,2,9,6,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,202,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,202,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,202,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,202,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,202,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,200,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,200,10,2,3,382,139358,2022
301984877880,5,3,794,2,11,2,10,1,200,10,2,3,382,139358,2022
301986872980,1,1,748,2,11,1,17,1,10,3,8,5,246,89818,2022
301986872980,1,1,748,2,11,1,17,1,10,3,8,5,246,89818,2022
301986872980,1,1,748,2,11,1,17,3,170,9,1,1,246,89818,2022
301986872980,1,1,748,2,11,1,17,3,170,9,1,1,246,89818,2022
301992874980,4,3,855,1,11,1,10,8,20,3,9,6,350,127638,2022
301992874980,4,3,855,1,11,1,10,1,80,7,8,5,350,127638,2022
301992874980,4,3,855,1,11,1,10,1,80,7,8,5,350,127638,2022
301992874980,4,3,855,1,11,1,10,4,4,1,8,5,350,127638,2022
301992874980,4,3,855,1,11,1,10,4,4,1,8,5,350,127638,2022
301992874980,4,3,855,1,11,1,10,8,25,4,9,6,350,127638,2022
301993874980,2,2,820,3,11,2,9,6,180,9,1,1,450,164354,2022
301993874980,2,2,820,3,11,2,9,4,76,7,1,1,450,164354,2022
301993874980,2,2,820,3,11,2,9,4,91,7,1,1,450,164354,2022
301993882980,2,2,796,2,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,309,112953,2022
301993883980,2,2,796,2,11,2,12,4,30,4,1,1,258,94289,2022
301993883980,2,2,796,2,11,2,12,4,30,4,1,1,258,94289,2022
301993889880,4,3,796,2,11,2,9,9,3,1,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,9,8,2,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,9,8,2,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,9,3,1,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,9,3,1,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,9,3,1,9,6,454,165624,2022
301993889880,4,3,796,2,11,2,9,3,15,3,1,1,454,165624,2022
301993889880,4,3,796,2,11,2,9,3,15,3,1,1,454,165624,2022
301994880980,4,3,758,2,11,2,10,9,18,3,8,5,270,98588,2022
